Beta,Alpha,Iter,MaxInf,EventInf,Time_Fin
0.002,2.55,59,1,1,0.0395311047705
0.002,2.55,6,1,1,0.646082480457
0.002,2.55,60,1,1,0.9892394030830001
0.002,2.55,61,1,1,0.00536503456365
0.002,2.55,62,1,1,0.0207967372258
0.002,2.55,63,1,1,0.936028949794
0.002,2.55,64,1,1,3.87881342318
0.002,2.55,65,1,1,0.337618603842
0.002,2.55,66,1,1,0.207106395264
0.002,2.55,67,1,1,0.09036240971920001
0.002,2.55,68,1,1,1.15011902551
0.002,2.55,69,1,1,0.531437449059
0.002,2.55,7,1,1,0.024019146847200003
0.002,2.55,70,1,1,0.978705041864
0.002,2.55,71,1,1,1.1566370325
0.002,2.55,72,1,1,2.07865478496
0.002,2.55,73,1,1,2.42918519878
0.002,2.55,74,1,1,0.147494691645
0.002,2.55,75,1,1,1.10042395534
0.002,2.55,76,1,1,0.0306493657942
0.002,2.55,77,1,1,0.5269419392019999
0.002,2.55,78,1,1,0.685579020631
0.002,2.55,79,1,1,1.41054460365
0.002,2.55,8,1,1,0.11987723460699999
0.002,2.55,80,1,1,0.030296659074499997
0.002,2.55,81,1,1,0.22844235037399999
0.002,2.55,82,1,1,1.10007300027
0.002,2.55,83,1,1,0.271724134317
0.002,2.55,84,1,1,0.562095253833
0.002,2.55,85,1,1,0.11797689237
0.002,2.55,86,1,1,1.7793939585299998
0.002,2.55,87,1,1,0.9930576063269999
0.002,2.55,88,1,1,3.25942030996
0.002,2.55,89,1,1,5.68080970579
0.002,2.55,9,1,1,2.4470487036
0.002,2.55,90,1,1,3.6195830851699995
0.002,2.55,91,1,1,3.2593445932
0.002,2.55,92,1,1,0.7169790801579999
0.002,2.55,93,1,1,2.57533934524
0.002,2.55,94,1,1,0.138305897451
0.002,2.55,95,1,1,0.889989556381
0.002,2.55,96,1,1,0.032046547705200004
0.002,2.55,97,1,1,0.38527693774599997
0.002,2.55,98,1,1,0.17528062497400002
0.002,2.55,99,1,1,0.207809478757
0.002,2.66,0,1,1,0.140414246432
0.002,2.66,1,1,1,0.884695888555
0.002,2.66,10,1,1,1.51414128949
0.002,2.66,11,1,1,0.34038126062299995
0.002,2.66,12,1,1,0.668990650255
0.002,2.66,13,1,1,0.10997165586799999
0.002,2.66,14,1,1,0.7246842851199999
0.002,2.66,15,1,1,2.6699275444999997
0.002,2.66,16,1,1,0.317179848476
0.002,2.66,17,1,1,0.449851274045
0.002,2.66,18,1,1,0.492022704423
0.002,2.66,19,1,1,1.41374493991
0.002,2.66,2,1,1,2.7191617287199996
0.002,2.66,20,1,1,1.46969822715
0.002,2.66,21,1,1,2.69235614236
0.002,2.66,22,1,1,3.01914362082
0.002,2.66,23,1,1,0.0367879396411
0.002,2.66,24,1,1,1.22540518109
0.002,2.66,25,1,1,0.519431418675
0.002,2.66,26,1,1,0.7934813321690001
0.002,2.66,27,1,1,1.54855246989
0.002,2.66,28,1,1,1.20824591643
0.002,2.66,29,1,1,0.398280860274
0.002,2.66,3,1,1,0.618436038744
0.002,2.66,30,1,1,0.13238959329000002
0.002,2.66,31,1,1,0.320992971707
0.002,2.66,32,1,1,0.573563019372
0.002,2.66,33,1,1,0.124268793346
0.002,2.66,34,1,1,2.7996303575700003
0.002,2.66,35,1,1,0.243531862485
0.002,2.66,36,1,1,1.1424183233399998
0.002,2.66,37,1,1,0.0820266630265
0.002,2.66,38,1,1,0.18126016192000002
0.002,2.66,39,1,1,1.01874289605
0.002,2.66,4,1,1,0.7309497966290001
0.002,2.66,40,1,1,0.009142802643290001
0.002,2.66,41,1,1,5.6005789323699995
